ID,Predicted
0,0.511350323394249
1,0.24198329617003148
2,0.14782741895174475
3,0.6747797056982119
4,0.24380591581283184
5,0.8910542255658882
6,0.35272592193102054
7,0.5168379013401817
8,0.16050255908241576
9,0.9229294938932698
10,0.7316564483693664
11,0.09695338607980034
12,0.27371994938585
13,0.9204857438920894
14,0.5826792126899589
15,0.7082476774537899
16,0.9173428539700265
17,0.7171954620667345
18,0.9167387867402244
19,0.548063971603449
20,0.16482997665940263
21,0.37689793078510064
22,0.9158523866267271
23,0.5773368259143006
24,0.8230416787537129
25,0.6796409860437231
26,0.2428853434798277
27,0.9198290678511876
28,0.7776654625411649
29,0.6761363356337547
30,0.3504098126150656
31,0.2854121983244342
32,0.8871333417775095
33,0.39668903790431526
34,0.6866945844363467
35,0.4162274343225639
36,0.6020895985765448
37,0.2800765808729931
38,0.5631635416530953
39,0.6362859653494899
40,0.30941682946533045
41,0.9064257232453978
42,0.8003532328321928
43,0.9129417773561177
44,0.5050114139696517
45,0.6257091941094268
46,0.9115765437772538
47,0.28717456119655915
48,0.46032213627866
49,0.9232134200644889
50,0.6708358966061073
51,0.6312955098503359
52,0.20609811852323082
53,0.8914491308845061
54,0.9141066425134899
55,0.6352339206867547
56,0.5387672036732287
57,0.35959270367783996
58,0.7813674286740442
59,0.6737366340591276
60,0.8702574957053006
61,0.14079319090234332
62,0.5803093439665249
63,0.7394215675099949
64,0.446278779442974
65,0.5985321410217
66,0.9212333564614935
67,0.5325698465582747
68,0.2692708029156919
69,0.5606733030394366
70,0.3009122130947635
71,0.760505599026817
72,0.9122168072006877
73,0.8613749074509379
74,0.5601175650969129
75,0.49017444311418695
76,0.9230419833546061
77,0.5760281447547
78,0.08635454062816407
79,0.42905846243276435
80,0.5984356307769086
81,0.7285430115313556
82,0.2732320837089722
83,0.4054591031588921
84,0.11688276102159187
85,0.09354795082747512
86,0.3505911163400647
87,0.7548066730295687
88,0.5840716768359411
89,0.35689899296050487
90,0.12566013627178718
91,0.6607657954429882
92,0.53928312972137
93,0.6619691792088837
94,0.16666363911096263
95,0.11886967356069497
96,0.5712316680921393
97,0.32908050253489607
98,0.3471925792759775
99,0.1331018873290512
100,0.9222188363100651
101,0.3067180313807088
102,0.6029850184535182
103,0.39780366734619554
104,0.5284663990640969
105,0.7398039166436345
106,0.1695383813473999
107,0.8541359528246548
108,0.35112122620115704
109,0.32385654304978384
110,0.2778248191546275
111,0.6360744251616058
112,0.2281629598316874
113,0.9242567702758883
114,0.2971709254088667
115,0.11179520656034404
116,0.7693245207244497
